"","COUNTRY","FECHA","CONTAGIADOS","FALLECIDOS","RECUPERADOS","HOSPITALIZADOS","UCIs","IP","R0_3","R0_7","R0_14"
"546","ECUADOR",2020-03-23,192,4,NA,0,0,NA,1.81132075471698,3.62264150943396,96
"547","ECUADOR",2020-03-24,101,9,NA,0,0,NA,0.392996108949416,1.7719298245614,Inf
"548","ECUADOR",2020-03-25,129,2,NA,0,0,NA,0.671875,1.40217391304348,64.5
"549","ECUADOR",2020-03-26,192,5,NA,0,0,NA,1.9009900990099,1.1566265060241,48
"550","ECUADOR",2020-03-27,224,7,NA,0,0,NA,1.73643410852713,2.11320754716981,44.8
"551","ECUADOR",2020-03-28,208,7,NA,0,0,NA,1.08333333333333,0.809338521400778,23.1111111111111
"552","ECUADOR",2020-03-29,89,10,NA,0,0,NA,0.397321428571429,0.463541666666667,4.23809523809524
"553","ECUADOR",2020-03-30,42,4,NA,0,0,NA,0.201923076923077,0.415841584158416,0.792452830188679
"554","ECUADOR",2020-03-31,336,17,NA,0,0,NA,3.7752808988764,2.6046511627907,5.89473684210526
"555","ECUADOR",2020-04-01,456,19,NA,0,0,NA,10.8571428571429,2.375,4.95652173913043
"556","ECUADOR",2020-04-02,405,22,NA,0,0,NA,1.20535714285714,1.80803571428571,2.43975903614458
"557","ECUADOR",2020-04-03,205,25,NA,0,0,NA,0.449561403508772,0.985576923076923,1.93396226415094
"558","ECUADOR",2020-04-04,97,27,NA,0,0,NA,0.239506172839506,1.08988764044944,0.377431906614786
"559","ECUADOR",2020-04-05,181,8,NA,0,0,NA,0.882926829268293,4.30952380952381,0.942708333333333
"560","ECUADOR",2020-04-06,101,11,NA,0,0,NA,1.04123711340206,0.300595238095238,1
"561","ECUADOR",2020-04-07,248,29,NA,0,0,NA,1.37016574585635,0.543859649122807,1.92248062015504
"562","ECUADOR",2020-04-08,455,22,NA,0,0,NA,4.5049504950495,1.12345679012346,2.36979166666667
"563","ECUADOR",2020-04-09,515,30,NA,0,0,NA,2.07661290322581,2.51219512195122,2.29910714285714
"564","ECUADOR",2020-04-10,2196,25,NA,0,0,NA,4.82637362637363,22.639175257732,10.5576923076923
"565","ECUADOR",2020-04-11,96,18,NA,0,0,NA,0.186407766990291,0.530386740331492,1.07865168539326
"566","ECUADOR",2020-04-12,209,18,NA,0,0,NA,0.0951730418943534,2.06930693069307,4.97619047619048
"567","ECUADOR",2020-04-13,63,22,NA,0,0,NA,0.65625,0.254032258064516,0.1875
"568","ECUADOR",2020-04-14,74,14,NA,0,0,NA,0.354066985645933,0.162637362637363,0.162280701754386
"569","ECUADOR",2020-04-15,255,19,NA,0,0,NA,4.04761904761905,0.495145631067961,0.62962962962963
"570","ECUADOR",2020-04-16,367,15,NA,0,0,NA,4.95945945945946,0.16712204007286,1.79024390243902
"571","ECUADOR",2020-04-17,225,18,NA,0,0,NA,0.882352941176471,2.34375,2.31958762886598
"572","ECUADOR",2020-04-18,572,35,NA,0,0,NA,1.55858310626703,2.73684210526316,3.16022099447514
"573","ECUADOR",2020-04-19,446,18,NA,0,0,NA,1.98222222222222,7.07936507936508,4.41584158415842
"574","ECUADOR",2020-04-20,660,33,NA,0,0,NA,1.15384615384615,8.91891891891892,2.66129032258065
"575","ECUADOR",2020-04-21,270,13,NA,0,0,NA,0.605381165919282,1.05882352941176,0.593406593406593
"576","ECUADOR",2020-04-22,452,17,NA,0,0,NA,0.684848484848485,1.23160762942779,0.877669902912621
"577","ECUADOR",2020-04-23,333,23,NA,0,0,NA,1.23333333333333,1.48,0.151639344262295
"578","ECUADOR",2020-04-24,0,16,NA,0,0,NA,0,0,0
"579","ECUADOR",2020-04-25,0,0,NA,0,0,NA,0,0,0
"580","ECUADOR",2020-04-26,0,0,NA,0,0,NA,NA,0,0
"581","ECUADOR",2020-04-27,0,0,NA,0,0,NA,NA,0,0
"582","ECUADOR",2020-04-28,0,0,NA,0,0,NA,NA,0,0
"583","ECUADOR",2020-04-29,417,12,NA,0,0,NA,Inf,1.25225225225225,1.13623978201635
"584","ECUADOR",2020-04-30,259,17,NA,0,0,NA,Inf,Inf,1.15111111111111
"585","ECUADOR",2020-05-01,1402,163,NA,0,0,NA,3.3621103117506,Inf,2.45104895104895
"586","ECUADOR",2020-05-02,1128,308,NA,0,0,NA,4.35521235521236,Inf,2.52914798206278
"587","ECUADOR",2020-05-03,2074,193,NA,0,0,NA,1.4793152639087,Inf,3.14242424242424
"588","ECUADOR",2020-05-04,2343,5,NA,0,0,NA,2.07712765957447,Inf,8.67777777777778
"589","ECUADOR",2020-05-05,0,0,NA,0,0,NA,0,0,0
"590","ECUADOR",2020-05-06,2461,49,NA,0,0,NA,1.05036278275715,9.5019305019305,7.39039039039039
"591","ECUADOR",2020-05-07,878,36,NA,0,0,NA,Inf,0.626248216833096,Inf
"592","ECUADOR",2020-05-08,1480,50,NA,0,0,NA,0.601381552214547,1.31205673758865,Inf
"593","ECUADOR",2020-05-09,253,13,NA,0,0,NA,0.288154897494305,0.12198649951784,Inf
"594","ECUADOR",2020-05-10,488,410,NA,0,0,NA,0.32972972972973,0.20827998292787,Inf
"595","ECUADOR",2020-05-11,50,18,NA,0,0,NA,0.197628458498024,Inf,Inf
"596","ECUADOR",2020-05-12,910,182,NA,0,0,NA,1.86475409836066,0.36976838683462,2.18225419664269
"597","ECUADOR",2020-05-13,67,7,NA,0,0,NA,1.34,0.0763097949886105,0.258687258687259
"598","ECUADOR",2020-05-14,16,4,NA,0,0,NA,0.0175824175824176,0.0108108108108108,0.0114122681883024
"599","ECUADOR",2020-05-15,965,256,NA,0,0,NA,14.4029850746269,3.81422924901186,0.855496453900709
"600","ECUADOR",2020-05-16,1256,94,NA,0,0,NA,78.5,2.57377049180328,0.605593056894889
"601","ECUADOR",2020-05-17,459,48,NA,0,0,NA,0.475647668393782,9.18,0.195902688860435
"602","ECUADOR",2020-05-18,400,63,NA,0,0,NA,0.318471337579618,0.43956043956044,Inf
"603","ECUADOR",2020-05-19,569,40,NA,0,0,NA,1.239651416122,8.49253731343284,0.231206826493295
"604","ECUADOR",2020-05-20,703,49,NA,0,0,NA,1.7575,43.9375,0.800683371298405
"605","ECUADOR",2020-05-21,452,51,NA,0,0,NA,0.794376098418278,0.46839378238342,0.305405405405405
"606","ECUADOR",2020-05-22,522,117,NA,0,0,NA,0.7425320056899,0.415605095541401,2.06324110671937
"607","ECUADOR",2020-05-23,430,40,NA,0,0,NA,0.951327433628319,0.93681917211329,0.881147540983607
"608","ECUADOR",2020-05-24,498,12,NA,0,0,NA,0.954022988505747,1.245,9.96
"609","ECUADOR",2020-05-25,599,95,NA,0,0,NA,1.39302325581395,1.05272407732865,0.658241758241758
"610","ECUADOR",2020-05-26,301,18,NA,0,0,NA,0.604417670682731,0.428165007112376,4.49253731343284
"611","ECUADOR",2020-05-27,447,54,NA,0,0,NA,0.746243739565943,0.988938053097345,27.9375
"612","ECUADOR",2020-05-28,368,38,NA,0,0,NA,1.22259136212625,0.704980842911877,0.381347150259067
"613","ECUADOR",2020-05-29,100,21,NA,0,0,NA,0.223713646532438,0.232558139534884,0.0796178343949045
"614","ECUADOR",2020-05-30,272,12,NA,0,0,NA,0.739130434782609,0.546184738955823,0.592592592592593
"615","ECUADOR",2020-05-31,255,12,NA,0,0,NA,2.55,0.425709515859766,0.6375
"616","ECUADOR",2020-06-01,896,36,NA,0,0,NA,3.29411764705882,2.97674418604651,1.57469244288225
"617","ECUADOR",2020-06-02,420,44,NA,0,0,NA,1.64705882352941,0.939597315436242,0.597439544807966
"618","ECUADOR",2020-06-03,552,48,NA,0,0,NA,0.616071428571429,1.5,1.2212389380531
"619","ECUADOR",2020-06-04,609,48,NA,0,0,NA,1.45,6.09,1.16666666666667
"620","ECUADOR",2020-06-05,531,58,NA,0,0,NA,0.96195652173913,1.95220588235294,1.23488372093023
"621","ECUADOR",2020-06-06,622,16,NA,0,0,NA,1.02134646962233,2.43921568627451,1.24899598393574
"622","ECUADOR",2020-06-07,392,13,NA,0,0,NA,0.738229755178908,0.4375,0.654424040066778
"623","ECUADOR",2020-06-08,258,21,NA,0,0,NA,0.414790996784566,0.614285714285714,0.857142857142857
"624","ECUADOR",2020-06-09,539,48,NA,0,0,NA,1.375,0.976449275362319,1.20581655480984
"625","ECUADOR",2020-06-10,523,30,NA,0,0,NA,2.02713178294574,0.858784893267652,1.42119565217391
"626","ECUADOR",2020-06-11,642,48,NA,0,0,NA,1.19109461966605,1.2090395480226,6.42
"627","ECUADOR",2020-06-12,696,60,NA,0,0,NA,1.33078393881453,1.11897106109325,2.55882352941176
"628","ECUADOR",2020-06-13,578,46,NA,0,0,NA,0.900311526479751,1.47448979591837,2.26666666666667
"629","ECUADOR",2020-06-14,395,22,NA,0,0,NA,0.567528735632184,1.53100775193798,0.440848214285714
"630","ECUADOR",2020-06-15,571,33,NA,0,0,NA,0.987889273356401,1.05936920222635,1.35952380952381
"631","ECUADOR",2020-06-16,621,41,NA,0,0,NA,1.57215189873418,1.18738049713193,1.125
"632","ECUADOR",2020-06-17,547,37,NA,0,0,NA,0.957968476357268,0.85202492211838,0.898193760262726
"633","ECUADOR",2020-06-18,607,80,NA,0,0,NA,0.977455716586151,0.872126436781609,1.14312617702448
"634","ECUADOR",2020-06-19,634,69,NA,0,0,NA,1.15904936014625,1.09688581314879,1.01929260450161
"635","ECUADOR",2020-06-20,452,43,NA,0,0,NA,0.744645799011532,1.14430379746835,1.1530612244898
"636","ECUADOR",2020-06-21,457,24,NA,0,0,NA,0.720820189274448,0.800350262697023,1.77131782945736
"637","ECUADOR",2020-06-22,275,23,NA,0,0,NA,0.608407079646018,0.442834138486312,0.510204081632653
"638","ECUADOR",2020-06-23,728,28,NA,0,0,NA,1.59299781181619,1.3308957952468,1.39196940726577
"639","ECUADOR",2020-06-24,691,35,NA,0,0,NA,2.51272727272727,1.13838550247117,1.07632398753894
"640","ECUADOR",2020-06-25,822,34,NA,0,0,NA,1.12912087912088,1.29652996845426,1.18103448275862
"641","ECUADOR",2020-06-26,700,63,NA,0,0,NA,1.01302460202605,1.54867256637168,1.21107266435986
"642","ECUADOR",2020-06-27,718,18,NA,0,0,NA,0.873479318734793,1.57111597374179,1.81772151898734
"643","ECUADOR",2020-06-28,681,5,NA,0,0,NA,0.972857142857143,2.47636363636364,1.19264448336252
"644","ECUADOR",2020-06-29,410,73,NA,0,0,NA,0.571030640668524,0.563186813186813,0.660225442834139
"645","ECUADOR",2020-06-30,677,25,NA,0,0,NA,0.994126284875184,0.979739507959479,1.23765996343693
"646","EL SALVADOR",2020-04-18,11,0,1,0,0,10,0.0268292682926829,0.01338199513382,0.0181219110378913
"647","EL SALVADOR",2020-04-19,17,0,2,0,0,15,0.0251107828655835,0.0242857142857143,0.026813880126183
"648","EL SALVADOR",2020-04-20,7,0,2,0,0,5,0.636363636363636,0.00974930362116992,0.0154867256637168
"649","EL SALVADOR",2020-04-21,12,0,15,0,0,-3,0.705882352941177,0.0176211453744493,0.0262582056892779
"650","EL SALVADOR",2020-04-22,13,1,4,0,0,10,1.85714285714286,0.0317073170731707,0.0472727272727273
"651","EL SALVADOR",2020-04-23,11,0,5,0,0,6,0.916666666666667,0.0162481536189069,0.0151098901098901
"652","EL SALVADOR",2020-04-24,13,0,3,0,0,10,1,1.18181818181818,0.0188133140376266
"653","EL SALVADOR",2020-04-25,24,0,8,0,0,16,2.18181818181818,1.41176470588235,0.0291970802919708
"654","EL SALVADOR",2020-04-26,25,0,6,0,0,19,1.92307692307692,3.57142857142857,0.0357142857142857
"655","EL SALVADOR",2020-04-27,22,0,8,0,0,14,0.916666666666667,1.83333333333333,0.0306406685236769
"656","EL SALVADOR",2020-04-28,32,1,9,0,0,24,1.28,2.46153846153846,0.0469897209985316
"657","EL SALVADOR",2020-04-29,18,0,12,0,0,6,0.818181818181818,1.63636363636364,0.0439024390243902
"658","EL SALVADOR",2020-04-30,29,1,6,0,0,24,0.90625,2.23076923076923,0.0428360413589365
"659","EL SALVADOR",2020-05-01,22,0,14,0,0,8,1.22222222222222,0.916666666666667,2
"660","EL SALVADOR",2020-05-02,44,1,16,0,0,29,1.51724137931034,1.76,2.58823529411765
"661","EL SALVADOR",2020-05-03,65,1,26,0,0,40,2.95454545454545,2.95454545454545,9.28571428571429
"662","EL SALVADOR",2020-05-04,32,1,21,0,0,12,0.727272727272727,1,2.66666666666667
"663","EL SALVADOR",2020-05-05,46,1,18,0,0,29,0.707692307692308,2.55555555555556,3.53846153846154
"664","EL SALVADOR",2020-05-06,62,1,26,0,0,37,1.9375,2.13793103448276,5.63636363636364
"665","EL SALVADOR",2020-05-07,47,0,12,0,0,35,1.02173913043478,2.13636363636364,3.61538461538462
"666","EL SALVADOR",2020-05-08,42,1,19,0,0,24,0.67741935483871,0.954545454545455,1.75
"667","EL SALVADOR",2020-05-09,105,1,17,0,0,89,2.23404255319149,1.61538461538462,4.2
"668","EL SALVADOR",2020-05-10,69,0,32,0,0,37,1.64285714285714,2.15625,3.13636363636364
"669","EL SALVADOR",2020-05-11,40,1,24,0,0,17,0.380952380952381,0.869565217391304,1.25
"670","EL SALVADOR",2020-05-12,39,2,25,0,0,16,0.565217391304348,0.629032258064516,2.16666666666667
"671","EL SALVADOR",2020-05-13,75,0,31,0,0,44,1.875,1.59574468085106,2.58620689655172
"672","EL SALVADOR",2020-05-14,98,3,11,0,0,90,2.51282051282051,2.33333333333333,4.45454545454545
"673","EL SALVADOR",2020-05-15,55,2,25,0,0,32,0.733333333333333,0.523809523809524,1.25
"674","EL SALVADOR",2020-05-16,73,2,21,0,0,54,0.744897959183674,1.05797101449275,1.12307692307692
"675","EL SALVADOR",2020-05-17,75,3,12,0,0,66,1.36363636363636,1.875,2.34375
"676","EL SALVADOR",2020-05-18,85,0,28,0,0,57,1.16438356164384,2.17948717948718,1.84782608695652
"677","EL SALVADOR",2020-05-19,73,1,29,0,0,45,0.973333333333333,0.973333333333333,1.17741935483871
"678","EL SALVADOR",2020-05-20,69,1,9,0,0,61,0.811764705882353,0.704081632653061,1.46808510638298
"679","EL SALVADOR",2020-05-21,85,1,22,0,0,64,1.16438356164384,1.54545454545455,2.02380952380952
"680","EL SALVADOR",2020-05-22,94,0,8,0,0,86,1.36231884057971,1.28767123287671,0.895238095238095
"681","EL SALVADOR",2020-05-23,96,2,24,0,0,74,1.12941176470588,1.28,1.39130434782609
"682","EL SALVADOR",2020-05-24,68,0,104,0,0,-36,0.723404255319149,0.8,1.7
"683","EL SALVADOR",2020-05-25,59,1,89,0,0,-29,0.614583333333333,0.808219178082192,1.51282051282051
"684","EL SALVADOR",2020-05-26,67,1,86,0,0,-18,0.985294117647059,0.971014492753623,0.893333333333333
"685","EL SALVADOR",2020-05-27,85,2,129,0,0,-42,1.44067796610169,1,0.86734693877551
"686","EL SALVADOR",2020-05-28,84,3,13,0,0,74,1.25373134328358,0.893617021276596,1.52727272727273
"687","EL SALVADOR",2020-05-29,117,2,11,0,0,108,1.37647058823529,1.21875,1.6027397260274
"688","EL SALVADOR",2020-05-30,122,2,14,0,0,110,1.45238095238095,1.79411764705882,1.62666666666667
"689","EL SALVADOR",2020-05-31,65,0,23,0,0,42,0.555555555555556,1.10169491525424,0.764705882352941
"690","EL SALVADOR",2020-06-01,71,0,53,0,0,18,0.581967213114754,1.05970149253731,0.972602739726027
"691","EL SALVADOR",2020-06-02,52,3,63,0,0,-8,0.8,0.611764705882353,0.753623188405797
"692","EL SALVADOR",2020-06-03,76,2,29,0,0,49,1.07042253521127,0.904761904761905,0.894117647058824
"693","EL SALVADOR",2020-06-04,68,2,41,0,0,29,1.30769230769231,0.581196581196581,0.723404255319149
"694","EL SALVADOR",2020-06-05,85,0,32,0,0,53,1.11842105263158,0.69672131147541,0.885416666666667
"695","EL SALVADOR",2020-06-06,81,0,24,0,0,57,1.19117647058824,1.24615384615385,1.19117647058824
"696","EL SALVADOR",2020-06-07,89,2,56,0,0,35,1.04705882352941,1.25352112676056,1.50847457627119
"697","EL SALVADOR",2020-06-08,87,3,52,0,0,38,1.07407407407407,1.67307692307692,1.29850746268657
"698","EL SALVADOR",2020-06-09,83,2,25,0,0,60,0.932584269662921,1.09210526315789,0.976470588235294
"699","EL SALVADOR",2020-06-10,99,4,59,0,0,44,1.13793103448276,1.45588235294118,1.17857142857143
"700","EL SALVADOR",2020-06-11,108,4,90,0,0,22,1.30120481927711,1.27058823529412,0.923076923076923
"701","EL SALVADOR",2020-06-12,122,4,151,0,0,-25,1.23232323232323,1.50617283950617,1
"702","EL SALVADOR",2020-06-13,117,0,99,0,0,18,1.08333333333333,1.31460674157303,1.8
"703","EL SALVADOR",2020-06-14,106,2,75,0,0,33,0.868852459016393,1.2183908045977,1.49295774647887
"704","EL SALVADOR",2020-06-15,115,2,129,0,0,-12,0.982905982905983,1.3855421686747,2.21153846153846
"705","EL SALVADOR",2020-06-16,125,2,96,0,0,31,1.17924528301887,1.26262626262626,1.64473684210526
"706","EL SALVADOR",2020-06-17,134,4,98,0,0,40,1.16521739130435,1.24074074074074,1.97058823529412
"707","EL SALVADOR",2020-06-18,129,4,75,0,0,58,1.032,1.05737704918033,1.51764705882353
"708","EL SALVADOR",2020-06-19,146,7,139,0,0,14,1.08955223880597,1.24786324786325,1.80246913580247
"709","EL SALVADOR",2020-06-20,151,5,86,0,0,70,1.17054263565891,1.42452830188679,1.69662921348315
"710","EL SALVADOR",2020-06-21,182,9,120,0,0,71,1.24657534246575,1.58260869565217,2.09195402298851
"711","EL SALVADOR",2020-06-22,165,6,159,0,0,12,1.09271523178808,1.32,1.98795180722892
"712","EL SALVADOR",2020-06-23,177,6,110,0,0,73,0.972527472527473,1.32089552238806,1.78787878787879
"713","EL SALVADOR",2020-06-24,186,7,192,0,0,1,1.12727272727273,1.44186046511628,1.72222222222222
"714","EL SALVADOR",2020-06-25,181,7,175,0,0,13,1.0225988700565,1.23972602739726,1.48360655737705
"715","EL SALVADOR",2020-06-26,210,10,156,0,0,64,1.12903225806452,1.39072847682119,1.79487179487179
"716","EL SALVADOR",2020-06-27,207,9,110,0,0,106,1.14364640883978,1.13736263736264,1.95283018867925
"717","EL SALVADOR",2020-06-28,239,12,91,0,0,160,1.13809523809524,1.44848484848485,2.07826086956522
"718","EL SALVADOR",2020-06-29,265,10,122,0,0,153,1.28019323671498,1.49717514124294,2.12
"719","EL SALVADOR",2020-06-30,298,8,194,0,0,112,1.24686192468619,1.60215053763441,2.22388059701493
"720","EL SALVADOR",2020-03-18,1,0,0,0,NA,1,0.00377358490566038,0.00552486187845304,0.00775193798449612
"721","EL SALVADOR",2020-03-19,0,0,0,0,NA,0,0,0,0
"722","EL SALVADOR",2020-03-20,2,0,0,0,NA,2,2,0.00966183574879227,0.0132450331125828
"723","EL SALVADOR",2020-03-21,0,0,0,0,NA,0,NA,0,0
"724","EL SALVADOR",2020-03-22,0,0,0,0,NA,0,0,0,0
"725","EL SALVADOR",2020-03-23,2,0,0,0,NA,2,Inf,0.00671140939597315,0.0112994350282486
"726","EL SALVADOR",2020-03-24,4,0,0,0,NA,4,Inf,4,0.021505376344086
"727","EL SALVADOR",2020-03-25,4,0,0,0,NA,4,2,Inf,0.0220994475138122
"728","EL SALVADOR",2020-03-26,0,0,0,0,NA,0,0,0,0
"729","EL SALVADOR",2020-03-27,6,0,0,0,NA,6,1.5,Inf,0.0289855072463768
"730","EL SALVADOR",2020-03-28,5,0,0,0,NA,5,Inf,Inf,0.0209205020920502
"731","EL SALVADOR",2020-03-29,6,0,0,0,NA,6,1,3,0.0226415094339623
"732","EL SALVADOR",2020-03-30,2,0,0,0,NA,2,0.4,0.5,0.00671140939597315
"733","EL SALVADOR",2020-03-31,0,1,0,0,NA,1,0,0,0
"734","EL SALVADOR",2020-04-01,9,1,0,0,NA,10,4.5,Inf,Inf
"735","EL SALVADOR",2020-04-02,5,0,0,0,NA,5,Inf,0.833333333333333,2.5
"736","EL SALVADOR",2020-04-03,10,1,0,0,NA,11,1.11111111111111,2,Inf
"737","EL SALVADOR",2020-04-04,6,0,0,0,NA,6,1.2,1,Inf
"738","EL SALVADOR",2020-04-05,7,0,0,0,NA,7,0.7,3.5,3.5
"739","EL SALVADOR",2020-04-06,9,1,3,0,NA,7,1.5,Inf,2.25
"740","EL SALVADOR",2020-04-07,15,1,0,0,NA,16,2.14285714285714,1.66666666666667,3.75
"741","EL SALVADOR",2020-04-08,10,0,5,0,NA,5,1.11111111111111,2,Inf
"742","EL SALVADOR",2020-04-09,14,1,5,0,NA,10,0.933333333333333,1.4,2.33333333333333
"743","EL SALVADOR",2020-04-10,1,0,4,0,NA,-3,0.1,0.166666666666667,0.2
"744","EL SALVADOR",2020-04-11,7,0,0,0,NA,7,0.5,1,1.16666666666667
"745","EL SALVADOR",2020-04-12,12,0,2,0,NA,10,12,1.33333333333333,6
"746","EL SALVADOR",2020-04-13,12,0,4,0,NA,8,1.71428571428571,0.8,Inf
"747","EL SALVADOR",2020-04-14,10,0,5,0,NA,5,0.833333333333333,1,1.11111111111111
"748","EL SALVADOR",2020-04-15,5,0,3,0,NA,2,0.416666666666667,0.357142857142857,1
"749","EL SALVADOR",2020-04-16,13,1,5,0,NA,9,1.3,13,1.3
"750","EL SALVADOR",2020-04-17,13,0,5,0,NA,8,2.6,1.85714285714286,2.16666666666667
"751","GUATEMALA",2020-03-13,1,0,0,0,NA,1,0.0769230769230769,0.0833333333333333,0.142857142857143
"752","GUATEMALA",2020-03-14,1,0,0,0,NA,1,0.0769230769230769,0.0833333333333333,0.111111111111111
"753","GUATEMALA",2020-03-15,1,1,0,0,NA,2,1,0.1,0.0666666666666667
"754","GUATEMALA",2020-03-16,3,0,0,0,NA,3,3,0.6,0.3
"755","GUATEMALA",2020-03-17,3,0,0,0,NA,3,3,0.230769230769231,0.214285714285714
"756","GUATEMALA",2020-03-18,2,0,0,0,NA,2,0.666666666666667,0.153846153846154,2
"757","GUATEMALA",2020-03-19,1,0,0,0,NA,1,0.333333333333333,1,0.142857142857143
"758","GUATEMALA",2020-03-20,4,0,0,0,NA,4,2,4,0.333333333333333
"759","GUATEMALA",2020-03-21,4,0,0,0,NA,4,4,4,0.333333333333333
"760","GUATEMALA",2020-03-22,2,0,0,0,NA,2,0.5,0.666666666666667,0.2
"761","GUATEMALA",2020-03-23,2,0,0,0,NA,2,0.5,0.666666666666667,0.4
"762","GUATEMALA",2020-03-24,0,0,0,0,NA,0,0,0,0
"763","GUATEMALA",2020-03-25,3,0,4,0,NA,-1,1.5,3,0.230769230769231
"764","GUATEMALA",2020-03-26,1,0,1,0,NA,0,Inf,0.25,1
"765","GUATEMALA",2020-03-27,3,0,0,0,NA,3,1,0.75,3
"766","GUATEMALA",2020-03-28,6,0,5,0,NA,1,6,3,6
"767","GUATEMALA",2020-03-29,2,0,0,0,NA,2,0.666666666666667,1,0.666666666666667
"768","GUATEMALA",2020-03-30,0,0,0,0,NA,0,0,NA,0
"769","GUATEMALA",2020-03-31,3,0,2,0,NA,1,1.5,1,1.5
"770","GUATEMALA",2020-04-01,7,0,0,0,NA,7,Inf,7,7
"771","GUATEMALA",2020-04-02,1,0,0,0,NA,1,0.333333333333333,0.333333333333333,0.25
"772","GUATEMALA",2020-04-03,3,0,0,0,NA,3,0.428571428571429,0.5,0.75
"773","GUATEMALA",2020-04-04,11,1,3,0,NA,9,11,5.5,5.5
"774","GUATEMALA",2020-04-05,9,1,0,0,NA,10,3,Inf,4.5
"775","GUATEMALA",2020-04-06,4,0,2,0,NA,2,0.363636363636364,1.33333333333333,Inf
"776","GUATEMALA",2020-04-07,3,0,0,0,NA,3,0.333333333333333,0.428571428571429,1
"777","GUATEMALA",2020-04-08,7,0,0,0,NA,7,1.75,7,7
"778","GUATEMALA",2020-04-09,39,0,0,0,NA,39,13,13,13
"779","GUATEMALA",2020-04-10,11,0,2,0,NA,9,1.57142857142857,1,1.83333333333333
"780","GUATEMALA",2020-04-11,16,0,0,0,NA,16,0.41025641025641,1.77777777777778,8
"781","GUATEMALA",2020-04-12,3,2,0,0,NA,5,0.272727272727273,0.75,Inf
"782","GUATEMALA",2020-04-13,11,0,0,0,0,11,0.6875,3.66666666666667,3.66666666666667
"783","GUATEMALA",2020-04-14,13,0,0,0,0,13,4.33333333333333,1.85714285714286,1.85714285714286
"784","GUATEMALA",2020-04-15,16,0,0,0,0,16,1.45454545454545,0.41025641025641,16
"785","GUATEMALA",2020-04-16,18,2,2,0,0,18,1.38461538461538,1.63636363636364,6
"786","GUATEMALA",2020-04-17,21,0,0,0,0,21,1.3125,1.3125,1.90909090909091
"787","GUATEMALA",2020-04-18,22,0,0,0,0,22,1.22222222222222,7.33333333333333,2.44444444444444
"788","GUATEMALA",2020-04-19,32,0,1,0,0,31,1.52380952380952,2.90909090909091,8
"789","GUATEMALA",2020-04-20,5,0,2,0,0,3,0.227272727272727,0.384615384615385,1.66666666666667
"790","GUATEMALA",2020-04-21,22,1,0,0,0,23,0.6875,1.375,3.14285714285714
"791","GUATEMALA",2020-04-22,26,2,1,0,0,27,5.2,1.44444444444444,0.666666666666667
"792","GUATEMALA",2020-04-23,42,1,5,0,0,38,1.90909090909091,2,3.81818181818182
"793","GUATEMALA",2020-04-24,46,0,0,0,0,46,1.76923076923077,2.09090909090909,2.875
"794","GUATEMALA",2020-04-25,43,2,15,0,0,30,1.02380952380952,1.34375,14.3333333333333
"795","GUATEMALA",2020-04-26,27,2,4,0,0,25,0.58695652173913,5.4,2.45454545454545
"796","GUATEMALA",2020-04-27,30,0,0,0,0,30,0.697674418604651,1.36363636363636,2.30769230769231
"797","GUATEMALA",2020-04-28,27,1,13,0,0,15,1,1.03846153846154,1.6875
"798","GUATEMALA",2020-04-29,28,0,3,0,0,25,0.933333333333333,0.666666666666667,1.55555555555556
"799","GUATEMALA",2020-04-30,14,0,1,0,0,13,0.518518518518518,0.304347826086957,0.666666666666667
"800","GUATEMALA",2020-05-01,45,0,6,0,0,39,1.60714285714286,1.04651162790698,2.04545454545455
"801","GUATEMALA",2020-05-02,44,1,0,0,0,45,3.14285714285714,1.62962962962963,1.375
"802","GUATEMALA",2020-05-03,15,0,0,0,0,15,0.333333333333333,0.5,3
"803","GUATEMALA",2020-05-04,27,2,7,0,0,22,0.613636363636364,1,1.22727272727273
"804","GUATEMALA",2020-05-05,33,0,0,0,0,33,2.2,1.17857142857143,1.26923076923077
"805","GUATEMALA",2020-05-06,35,2,7,0,0,30,1.2962962962963,2.5,0.833333333333333
"806","GUATEMALA",2020-05-07,34,2,4,0,0,32,1.03030303030303,0.755555555555556,0.739130434782609
"807","GUATEMALA",2020-05-08,68,1,11,0,0,58,1.94285714285714,1.54545454545455,1.58139534883721
"808","GUATEMALA",2020-05-09,67,0,3,0,0,64,1.97058823529412,4.46666666666667,2.48148148148148
"809","GUATEMALA",2020-05-10,85,2,6,0,0,81,1.25,3.14814814814815,2.83333333333333
"810","GUATEMALA",2020-05-11,62,0,1,0,0,61,0.925373134328358,1.87878787878788,2.2962962962963
"811","GUATEMALA",2020-05-12,85,1,9,0,0,77,1,2.42857142857143,3.03571428571429
"812","GUATEMALA",2020-05-13,143,2,1,0,0,144,2.30645161290323,4.20588235294118,10.2142857142857
"813","GUATEMALA",2020-05-14,176,0,8,0,0,168,2.07058823529412,2.58823529411765,3.91111111111111
"814","GUATEMALA",2020-05-15,125,1,6,0,0,120,0.874125874125874,1.86567164179104,2.84090909090909
"815","GUATEMALA",2020-05-16,120,3,3,0,0,120,0.681818181818182,1.41176470588235,8
"816","GUATEMALA",2020-05-17,149,2,0,0,0,151,1.192,2.40322580645161,5.51851851851852
"817","GUATEMALA",2020-05-18,89,3,1,0,0,91,0.741666666666667,1.04705882352941,2.6969696969697
